Language_ID	Value	Parameter_ID	Synset
sah	онно	609_there	there.r.01
sah	онно	610_thither	NA
sah	оҥор	834_make	produce.v.02
sah	оҥор	835_produce	NA
sah	от	110_grass	grass.n.01
sah	от	177_hay	hay.n.01
sah	ох	439_bow	bow.n.04
sah	ох	440_arrow	arrow.n.02
sah	өй	220_memory	NA
sah	өй	221_mind	mind.n.01
sah	өйдөө	997_grasp	NA
sah	өйдөө	998_understand	understand.v.01
sah	өл	750_die	die.v.01
sah	өл	751_perish	NA
sah	саас	447_age	age.n.01
sah	саас	458_spring	spring.n.01
sah	салай	909_guide	NA
sah	салай	913_lead	lead.v.01
sah	санаа	219_thought	NA
sah	санаа	993_think	think.v.03
sah	сап	367_thread	thread.n.01
sah	сап	821_close	close.v.01
sah	сап	906_cover	NA
sah	сир	265_area	NA
sah	сир	267_place	position.n.01
sah	сир	65_ground	NA
sah	сирэй	268_side	side.n.01
sah	сирэй	9_face	face.n.01
sah	сиэмэ	175_seed	seed.n.02
sah	сиэмэ	176_grain	grain.n.08
sah	сөрүүн	505_cool	NA
sah	сөрүүн	506_fresh	NA
sah	суол	182_track	footprint.n.01
sah	суол	403_way	NA
sah	суол	404_road	road.n.01
sah	сурааһын	261_line	line.n.04
sah	сурааһын	262_stroke	NA
sah	сүүс	10_forehead	brow.n.01
sah	сүүс	673_ahundred	hundred.s.01
sah	сыаналаах	533_expensive	expensive.a.01
sah	сыаналаах	534_precious	NA
sah	сымнаҕас	495_soft	soft.a.01
sah	сымнаҕас	552_gentle	NA
sah	сыт	53_odour	NA
sah	сыт	679_lie	NA
sah	сытыы	497_pointed	pointed.a.01
sah	сытыы	498_sharp	sharp.a.09
sah	таҥас	365_cloth	fabric.n.01
sah	таҥас	371_clothes	apparel.n.01
sah	тарбах	30_finger	finger.n.01
sah	тарбах	33_toe	toe.n.01
sah	тимир	185_iron	iron.n.01
sah	тимир	708_sink	sink.v.01
sah	тирии	124_fur	fur.n.03
sah	тирии	363_leather	leather.n.01
sah	тирии	40_skin	hide.n.02
sah	тиһэх	448_end	end.n.03
sah	тиһэх	582_last	last.a.02
sah	тоҥ	700_freeze	freeze.v.02
sah	тоҥ	811_becold	NA
sah	төгүрүк	259_circle	circle.n.03
sah	төгүрүк	496_round	round.a.01
sah	төлөө	1013_payfor	NA
sah	төлөө	1014_pay	pay.v.01
sah	тур	677_stand	stand.v.01
sah	тур	743_getup	NA
sah	тур	754_standup	NA
sah	туруор	822_put	NA
sah	туруор	823_place	NA
sah	тут	836_build	construct.v.01
sah	тут	848_seize	NA
sah	тут	849_hold	hold.v.02
sah	тут	879_grab	NA
sah	тут	951_catch	NA
sah	тыл	233_language	language.n.01
sah	тыл	235_word	word.n.01
sah	тыл	6_tongue	tongue.n.01
sah	тымныы	504_cold	cold.a.01
sah	тымныы	506_fresh	NA
sah	тымныы	79_frost	NA
sah	тымныы	80_chill	NA
sah	тыҥырах	126_claw	claw.n.01
sah	тыҥырах	31_fingernail	fingernail.n.01
sah	тыҥырах	32_nail	NA
sah	тыын	218_spirit	spirit.n.01
sah	тыын	411_life	animation.n.01
sah	тыын	49_breath	NA
sah	тыын	735_breathe	breathe.v.01
sah	умат	829_light	ignite.v.01
sah	умат	829_light	light.a.01
sah	уол	196_boy	male_child.n.01
sah	уол	204_son	son.n.01
sah	уот	70_fire	fire.n.03
sah	уот	71_light	luminosity.n.01
sah	ураҕас	303_pole	pole.n.01
sah	ураҕас	305_staff	NA
sah	уруһуйдаа	1007_paint	paint.v.02
sah	уруһуйдаа	1008_draw	NA
sah	уур	822_put	NA
sah	уур	823_place	NA
sah	уур	824_lay	NA
sah	уур	876_keep	keep.v.03
sah	уһун	483_long	long.a.02
sah	уһун	768_swim	swim.v.01
sah	үөрэт	910_teach	teach.v.01
sah	үөрэт	911_instruct	NA
sah	үөһэ	617_above	high.r.01
sah	үөһэ	618_up	up.r.01
sah	үр	690_blow	blow.v.02
sah	үр	726_bark	NA
sah	үр	728_blow	NA
sah	хамсаа	752_move	NA
sah	хамсаа	753_budge	NA
sah	ханна	648_where	NA
sah	ханна	649_whereto	NA
sah	харай	876_keep	keep.v.03
sah	харай	890_preserve	conserve.v.02
sah	харбаа	768_swim	swim.v.01
sah	харбаа	973_sweep	NA
sah	хойуу	487_dense	NA
sah	хойуу	488_thick	thick.a.01
sah	чыпчаал	275_tip	NA
sah	чыпчаал	97_summit	NA
sah	ыарахан	292_load	NA
sah	ыарахан	500_heavy	heavy.a.01
sah	ыарый	745_fallill	NA
sah	ыарый	746_beill	NA
sah	ыарыт	746_beill	NA
sah	ыарыт	747_ache	NA
sah	ыарыы	394_illness	disease.n.01
sah	ыарыы	395_pain	pain.n.03
sah	ый	456_month	calendar_month.n.01
sah	ый	58_moon	moon.n.01
sah	ыл	885_get	NA
sah	ыл	886_receive	get.v.01
sah	ыл	887_take	take.v.04
sah	ыҥыр	916_invite	invite.v.02
sah	ыҥыр	990_call	call.v.05
sah	ыраах	264_distance	NA
sah	ыраах	575_far	far.r.02
sah	эйэҥнээ	695_swing	NA
sah	эйэҥнээ	766_seesaw	NA
sah	эр	193_man	man.n.01
sah	эр	210_husband	husband.n.01
sah	эт	350_meat	meat.n.01
sah	эт	689_thunder	NA
sah	эт	982_speak	speak.v.03
sah	эһэ	141_bear	bear.n.01
sah	эһэ	199_grandfather	grandfather.n.01
sel	ай	625_still	NA
sel	ай	675_and	NA
sel	алпя пактыӄа	798_flee	flee.v.01
sel	алпя пактыӄа	799_escape	NA
sel	алчыӄа	696_fall	fall.v.01
sel	алчыӄа	756_tumble	NA
sel	апсы	348_food	food.n.02
sel	апсы	349_dish	NA
sel	ачалтыӄа	829_light	ignite.v.01
sel	ачалтыӄа	829_light	light.a.01
sel	ийяя	195_child	child.n.01
sel	ийяя	196_boy	male_child.n.01
sel	иӄа	885_get	NA
sel	иӄа	886_receive	get.v.01
sel	иӄа	887_take	take.v.04
sel	илча	199_grandfather	grandfather.n.01
sel	илча	208_uncle	uncle.n.01
sel	илыӄа	733_live	NA
sel	илыӄа	945_dwell	populate.v.01
sel	илынтый	506_fresh	NA
sel	илынтый	557_living	NA
sel	имыя	200_grandmother	grandma.n.01
sel	имыя	209_aunt	aunt.n.01
sel	инна иӄа	830_pickup	pick_up.v.02
sel	инна иӄа	846_raise	NA
sel	инна иӄа	847_lift	raise.v.02
sel	ираты	210_husband	husband.n.01
sel	ираты	456_month	calendar_month.n.01
sel	ираты	58_moon	moon.n.01
sel	кота	337_pouch	NA
sel	кота	343_sack	NA
sel	кукыӄа	694_sway	NA
sel	кукыӄа	695_swing	NA
sel	кукыӄа	766_seesaw	NA
sel	куттарӄа	758_step	NA
sel	куттарӄа	773_go	travel.v.01
sel	кыкыӄа	789_love	love.v.03
sel	кыкыӄа	790_like	NA
sel	кыкыӄа	814_want	desire.v.01
sel	кэпы	113_trunk	trunk.n.01
sel	кэпы	39_body	body.n.01
sel	кэтыӄа	912_bringup	NA
sel	кэтыӄа	981_say	allege.v.01
sel	ӄай	627_already	NA
sel	ӄай	646_what	NA
sel	ӄампий	365_cloth	fabric.n.01
sel	ӄампий	389_scarf	NA
sel	ӄамтыӄа	870_pour	pour.v.01
sel	ӄамтыӄа	958_water	NA
sel	ӄанык	103_shore	NA
sel	ӄанык	104_coast	NA
sel	ӄаталӄа	972_sweep	sweep.v.06
sel	ӄаталӄа	973_sweep	NA
sel	ӄаталӄа	979_comb	NA
sel	ӄаты	126_claw	claw.n.01
sel	ӄаты	31_fingernail	fingernail.n.01
sel	ӄаты	32_nail	NA
sel	ӄатытӄа	825_touch	touch.v.01
sel	ӄатытӄа	852_scrape	scrape.v.01
sel	ӄоӄа	786_find	find.v.03
sel	ӄоӄа	996_recognize	NA
sel	ӄоӈӄый	504_cold	cold.a.01
sel	ӄоӈӄый	505_cool	NA
sel	ӄопы	124_fur	fur.n.03
sel	ӄопы	178_peelhusk	NA
sel	ӄопы	363_leather	leather.n.01
sel	ӄопы	40_skin	hide.n.02
sel	ӄошӄөлый	559_bad	bad.a.01
sel	ӄошӄөлый	561_nastydire	NA
sel	ӄоштый	559_bad	bad.a.01
sel	ӄоштый	561_nastydire	NA
sel	ӄуӄа	412_death	NA
sel	ӄуӄа	751_perish	NA
sel	ӄумын	243_people	NA
sel	ӄумын	244_nation	citizenry.n.01
sel	ӄурасымый	501_beautiful	beautiful.a.01
sel	ӄурасымый	542_pretty	NA
sel	ӄэнӄа	771_drive	drive.v.01
sel	ӄэнӄа	775_depart	NA
sel	ӄэрыӄа	916_invite	invite.v.02
sel	ӄэрыӄа	990_call	call.v.05
sel	ӄэтымпа	688_shine	shine.v.02
sel	ӄэтымпа	718_sparkletwinkle	NA
sel	ӄятыӄа	1007_paint	paint.v.02
sel	ӄятыӄа	1008_draw	NA
sel	маннымпыӄа	801_lookat	look.v.01
sel	маннымпыӄа	802_watch	NA
sel	матыӄа	866_cut	cut.v.01
sel	матыӄа	957_chop	NA
sel	меӄа	834_make	produce.v.02
sel	меӄа	835_produce	NA
sel	меӄа	836_build	construct.v.01
sel	милы	133_flock	NA
sel	милы	149_swarm	NA
sel	мирсымый	533_expensive	expensive.a.01
sel	мирсымый	534_precious	NA
sel	миртыӄа	1013_payfor	NA
sel	миртыӄа	1014_pay	pay.v.01
sel	моӄына	613_backward	NA
sel	моӄына	614_back	NA
sel	мөт	307_house	house.n.01
sel	мөт	308_home	NA
sel	мөтыко	303_pole	pole.n.01
sel	мөтыко	305_staff	NA
sel	мулалтыӄа	982_speak	speak.v.03
sel	мулалтыӄа	984_chat	NA
sel	мулалтыӄа	987_tell	tell.v.03
sel	муны	30_finger	finger.n.01
sel	муны	33_toe	toe.n.01
sel	мыныӄа	841_bow	NA
sel	мыныӄа	842_bend	NA
sel	мэный	572_foreign	NA
sel	мэный	578_other	other.a.01
sel	мэрыӄа	1010_own	own.v.01
sel	мэрыӄа	876_keep	keep.v.03
sel	мэтты	182_track	footprint.n.01
sel	мэтты	403_way	NA
sel	на	637_this	NA
sel	на	638_that	NA
sel	натӄылӄа	863_rub	rub.v.01
sel	натӄылӄа	864_spread	unfold.v.04
sel	нима	23_bosom	breast.n.02
sel	нима	361_milk	milk.n.01
sel	ноӄӄалӄа	851_push	push.v.01
sel	ноӄӄалӄа	937_shove	NA
sel	ном	416_god	NA
sel	ном	56_sky	sky.n.01
sel	ном	84_thunder	thunder.n.02
sel	ну	56_sky	sky.n.01
sel	ну	84_thunder	thunder.n.02
sel	нэкыр	279_pattern	NA
sel	нэкыр	407_letter	letter.n.01
sel	нюнитый	518_delicious	NA
sel	нюнитый	519_sweet	sweet.a.01
sel	нюты	110_grass	grass.n.01
sel	нюты	177_hay	hay.n.01
sel	няй	351_corn	NA
sel	няй	353_bread	bread.n.01
sel	нямыкый	495_soft	soft.a.01
sel	нямыкый	552_gentle	NA
sel	ор	391_force	NA
sel	ор	437_violence	NA
sel	ораӄа	878_catch	catch.v.04
sel	ораӄа	951_catch	NA
sel	орӄылӄа	848_seize	NA
sel	орӄылӄа	879_grab	NA
sel	орсымый	537_powerful	NA
sel	орсымый	538_strong	strong.a.01
sel	өлалӄа	942_deceive	NA
sel	өлалӄа	943_cheat	NA
sel	өттыӄа	927_guard	guard.n.01
sel	өттыӄа	928_protect	NA
sel	өттыӄа	929_defend	defend.v.03
sel	өттыӄа	952_herd	NA
sel	паркылӄа	956_milk	milk.v.01
sel	паркылӄа	969_wash	wash.v.03
sel	паррынний	520_bitter	bitter.s.06
sel	паррынний	521_sour	sour.a.02
sel	патый	527_yellow	yellow.s.01
sel	патый	529_green	green.s.01
sel	пеляк	257_part	part.n.02
sel	пеляк	258_half	one-half.n.01
sel	пеляк	268_side	side.n.01
sel	пётпый	502_hot	hot.a.01
sel	пётпый	503_warm	warm.a.01
sel	пирыӄа	962_bake	bake.v.02
sel	пирыӄа	963_fry	NA
sel	по	112_tree	tree.n.01
sel	по	299_wood	wood.n.01
sel	по	303_pole	pole.n.01
sel	по	304_stick	NA
sel	по	305_staff	NA
sel	пөры	100_source	NA
sel	пөры	447_age	age.n.01
sel	пөры	97_summit	NA
sel	пун	594_then	NA
sel	пун	598_afterwards	NA
sel	пярӄылӄа	858_stick	NA
sel	пярӄылӄа	936_sting	NA
sel	сеӈя	274_corner	corner.n.03
sel	сеӈя	278_angle	NA
sel	ситы	283_weight	NA
sel	ситы	292_load	NA
sel	сичи	188_coal	NA
sel	сичи	46_heart	heart.n.02
sel	сой	16_throat	throat.n.01
sel	сой	17_neck	neck.n.01
sel	сөрыӄа	826_connect	NA
sel	сөрыӄа	857_tie	tie.v.01
sel	сөрыӄа	954_tieup	NA
sel	сөрыӄа	965_knit	NA
sel	сӱмы	239_sound	noise.n.01
sel	сӱмы	240_tone	NA
sel	суры	132_animal	animal.n.01
sel	суры	148_bird	bird.n.01
sel	таккышӄа	888_choose	choose.v.01
sel	таккышӄа	889_select	NA
sel	таӄытымпыӄа	891_hinder	NA
sel	таӄытымпыӄа	939_disturb	NA
sel	талыӄый	491_firmsolid	NA
sel	талыӄый	494_hard	hard.a.03
sel	там	184_filth	NA
sel	там	88_dirt	NA
sel	тама	146_mouse	NA
sel	тама	333_lock	lock.n.01
sel	танталтыӄа	910_teach	teach.v.01
sel	танталтыӄа	911_instruct	NA
sel	таялтыӄа	894_break	NA
sel	таялтыӄа	896_destroy	destroy.v.02
sel	тены	219_thought	NA
sel	тены	220_memory	NA
sel	тены	221_mind	mind.n.01
sel	тенымыӄа	1000_know	know.v.01
sel	тенымыӄа	813_can	NA
sel	тенымыӄа	997_grasp	NA
sel	тенымыӄа	998_understand	understand.v.01
sel	тенымытый	570_familiar	NA
sel	тенымытый	571_famous	NA
sel	токалтыӄа	977_puton	wear.v.09
sel	токалтыӄа	978_getdressed	NA
sel	тоӄылтыӄа	1004_count	count.v.01
sel	тоӄылтыӄа	1005_calculate	NA
sel	тоӄылтыӄа	1006_read	read.v.01
sel	топы	127_paw	NA
sel	топы	34_foot	foot.n.01
sel	топы	38_leg	leg.n.02
sel	төнтыпо	300_board	board.n.02
sel	төнтыпо	311_table	table.n.02
sel	тӱ	291_campfire	NA
sel	тӱ	70_fire	fire.n.03
sel	тупаӄа	867_jog	NA
sel	тупаӄа	868_shake	shake.v.08
sel	тэтты	105_land	mainland.n.01
sel	тэтты	265_area	NA
sel	тэтты	266_space	NA
sel	тэтты	267_place	position.n.01
sel	тэтты	65_ground	NA
sel	тэтты	66_earth	land.n.02
sel	тэттыт шиты кота	263_gap	NA
sel	тэттыт шиты кота	264_distance	NA
sel	уккыр пар	596_once	NA
sel	уккыр пар	601_once	NA
sel	ӱкы	275_tip	NA
sel	ӱкы	377_cap	NA
sel	ӱр	355_fat	fat.n.01
sel	ӱр	356_butter	butter.n.01
sel	ӱр	357_oil	oil.n.01
sel	ӱры	253_matter	NA
sel	ӱры	446_fault	fault.n.06
sel	утак	270_item	NA
sel	утак	271_thing	thing.n.12
sel	утак	426_ware	NA
sel	уты	26_arm	arm.n.01
sel	уты	28_hand	hand.n.01
sel	чапты	74_fog	fog.n.01
sel	чапты	82_hoarfrost	NA
sel	чары	234_voice	voice.n.02
sel	чары	237_call	NA
sel	чарыса	719_benoisy	NA
sel	чарыса	725_sound	NA
sel	чекаптыӄа	760_rush	NA
sel	чекаптыӄа	761_hurry	rush.v.04
sel	челы	450_day	day.n.01
sel	челы	57_sun	sun.n.01
sel	челы	71_light	luminosity.n.01
sel	челы	73_weather	weather.n.01
sel	чентай	507_damp	NA
sel	чентай	508_wet	wet.a.01
sel	чи	345_pot	pot.n.01
sel	чи	346_kettle	kettle.n.01
sel	чипы	276_end	end.n.09
sel	чипы	448_end	end.n.03
sel	чоптый	489_thin	NA
sel	чоптый	490_delicatefine	NA
sel	чӱ	376_belt	belt.n.02
sel	чӱ	384_strap	NA
sel	чӱӄа	877_throw	flip.v.06
sel	чӱӄа	931_shoot	shoot.v.01
sel	чӱша	395_pain	pain.n.03
sel	чӱша	747_ache	NA
sel	щерӄа	777_goin	enter.v.01
sel	щерӄа	778_enter	NA
sel	ылӄын	615_below	low.r.01
sel	ылӄын	632_under	NA
sel	эныӄа	796_beafraid	NA
sel	эныӄа	797_beafraidof	NA
sel	эсымпа	216_wish	NA
sel	эсымпа	217_desire	NA
sel	эты	225_talk	NA
sel	эты	228_message	NA
sel	эты	232_speech	address.n.03
sel	эты	233_language	language.n.01
sel	эты	235_word	word.n.01
sel	этыӄа	783_wait	NA
sel	этыӄа	784_await	NA
sjd	аннҍтэ	898_give	give.v.03
sjd	аннҍтэ	899_hand	NA
sjd	атть	588_instantly	NA
sjd	атть	590_now	now.r.04
sjd	аххтан	584_atonce	immediately.r.01
sjd	аххтан	585_together	NA
sjd	ва̄лльтэ	886_receive	get.v.01
sjd	ва̄лльтэ	887_take	take.v.04
sjd	ва̄ллэ	870_pour	pour.v.01
sjd	ва̄ллэ	958_water	NA
sjd	ва̄сстэ	861_hit	NA
sjd	ва̄сстэ	934_beat	NA
sjd	ве̄ҏҏц	337_pouch	NA
sjd	ве̄ҏҏц	343_sack	NA
sjd	вӣгк	391_force	NA
sjd	вӣгк	392_strength	NA
sjd	вӣгк	437_violence	NA
sjd	вӣршэ	939_disturb	NA
sjd	вӣршэ	964_stir	NA
sjd	во̄а̄лмшэ	788_prepare	NA
sjd	во̄а̄лмшэ	960_cook	cook.v.02
sjd	воалшэ	888_choose	choose.v.01
sjd	воалшэ	889_select	NA
sjd	во̄а̄ррдэ	757_walk	walk.v.01
sjd	во̄а̄ррдэ	918_visit	NA
sjd	вуаннче	885_get	NA
sjd	вуаннче	926_rescue	rescue.v.01
sjd	вӯйй	356_butter	butter.n.01
sjd	вӯйй	357_oil	oil.n.01
sjd	вӯйнас	49_breath	NA
sjd	вӯйнас	60_air	air.n.01
sjd	вӯйхе	942_deceive	NA
sjd	вӯйхе	943_cheat	NA
sjd	вуэййв	19_head	head.n.01
sjd	вуэййв	418_boss	NA
sjd	вуэӈӈк	131_lair	NA
sjd	вуэӈӈк	98_cave	cave.n.01
sjd	выгкэ	909_guide	NA
sjd	выгкэ	913_lead	lead.v.01
sjd	ёаффэ	719_benoisy	NA
sjd	ёаффэ	724_rustle	NA
sjd	е̄дтэ	856_cutoff	NA
sjd	е̄дтэ	866_cut	cut.v.01
sjd	е̄кхэллэ	891_hinder	NA
sjd	е̄кхэллэ	939_disturb	NA
sjd	е̄кхэллэ	940_bother	NA
sjd	е̄лле	733_live	NA
sjd	е̄лле	945_dwell	populate.v.01
sjd	е̄ммьне	268_side	side.n.01
sjd	е̄ммьне	430_country	country.n.02
sjd	е̄ммьне	65_ground	NA
sjd	е̄ммьне	66_earth	land.n.02
sjd	ёҏтэ	833_drop	NA
sjd	ёҏтэ	896_destroy	destroy.v.02
sjd	жоарр	397_fever	fever.n.01
sjd	жоарр	502_hot	hot.a.01
sjd	жоарр	81_heat	NA
sjd	ӣллькье	834_make	produce.v.02
sjd	ӣллькье	835_produce	NA
sjd	ӣнн	208_uncle	uncle.n.01
sjd	ӣнн	234_voice	voice.n.02
sjd	ӣнн	239_sound	noise.n.01
sjd	ӣнн	240_tone	NA
sjd	ка̄вьсе	839_alter	change.v.01
sjd	ка̄вьсе	844_turnover	swing_around.v.01
sjd	ка̄ййв	100_source	NA
sjd	ка̄ййв	400_well	NA
sjd	ка̄ллесь	193_man	man.n.01
sjd	ка̄ллесь	210_husband	husband.n.01
sjd	калльме	700_freeze	freeze.v.02
sjd	калльме	811_becold	NA
sjd	ка̄ннҌт	94_hill	NA
sjd	ка̄ннҌт	95_elevation	NA
sjd	ка̄ххьтэ	821_close	close.v.01
sjd	ка̄ххьтэ	827_cover	cover.v.01
sjd	ка̄ххьтэ	906_cover	NA
sjd	каццсе	848_seize	NA
sjd	каццсе	879_grab	NA
sjd	ке̄джь	276_end	end.n.09
sjd	ке̄джь	448_end	end.n.03
sjd	ке̄лсэллэ	942_deceive	NA
sjd	ке̄лсэллэ	943_cheat	NA
sjd	кӣдт	26_arm	arm.n.01
sjd	кӣдт	28_hand	hand.n.01
sjd	кӣлл	180_trap	trap.n.01
sjd	кӣлл	181_noose	NA
sjd	кӣлл	233_language	language.n.01
sjd	кӣхчле	787_try	try.v.01
sjd	кӣхчле	805_taste	taste.v.01
sjd	коадцъе	742_wakeup	wake_up.v.02
sjd	коадцъе	743_getup	NA
sjd	коаххче	916_invite	invite.v.02
sjd	коаххче	990_call	call.v.05
sjd	ко̄ллкэ	691_stream	NA
sjd	ко̄ллкэ	692_flow	run.v.06
sjd	ко̄ррэ	857_tie	tie.v.01
sjd	ко̄ррэ	954_tieup	NA
sjd	куаййв	324_spade	spade.n.02
sjd	куаййв	325_shovel	shovel.n.01
sjd	кӯдтъе	782_stay	stay.v.04
sjd	кӯдтъе	832_lose	NA
sjd	кӯдтъе	924_separate	separate.v.02
sjd	куллэ	803_hear	hear.v.01
sjd	куллэ	804_listen	listen.v.01
sjd	куллэ	807_feel	NA
sjd	кусськ	256_piece	part.n.03
sjd	кусськ	257_part	part.n.02
sjd	кусськ	354_slice	NA
sjd	кыррьй	279_pattern	NA
sjd	кыррьй	407_letter	letter.n.01
sjd	кыррьй	408_book	book.n.01
sjd	кыррьй	531_colourful	NA
sjd	кыррьтэ	732_tremble	shudder.v.02
sjd	кыррьтэ	762_dash	NA
sjd	кыррьтэ	772_fly	fly.v.01
sjd	кыҏҏтэ	760_rush	NA
sjd	кыҏҏтэ	761_hurry	rush.v.04
sjd	кышшкэ	852_scrape	scrape.v.01
sjd	кышшкэ	948_pick	NA
sjd	кэ̄бп	394_illness	disease.n.01
sjd	кэ̄бп	395_pain	pain.n.03
sjd	кэ̄бп	554_sickill	ill.a.01
sjd	кэ̄дже	985_ask	ask.v.05
sjd	кэ̄дже	986_request	ask.v.02
sjd	кэ̄ллт	113_trunk	trunk.n.01
sjd	кэ̄ллт	303_pole	pole.n.01
sjd	кэ̄ннц	126_claw	claw.n.01
sjd	кэ̄ннц	31_fingernail	fingernail.n.01
sjd	кэ̄ннц	32_nail	NA
sjd	кэ̄сск	263_gap	NA
sjd	кэ̄сск	264_distance	NA
sjd	кэ̄сск	269_middle	center.n.01
sjd	кэчхэ	756_tumble	NA
sjd	кэчхэ	833_drop	NA
sjd	ла̄ммьп	90_swamp	swamp.n.01
sjd	ла̄ммьп	91_moor	NA
sjd	ланнҍ	406_town	town.n.01
sjd	ланнҍ	430_country	country.n.02
sjd	ланнҍ	431_state	NA
sjd	ла̄ффьк	294_step	NA
sjd	ла̄ффьк	424_shop	NA
sjd	ле̄ййп	176_grain	grain.n.08
sjd	ле̄ййп	351_corn	NA
sjd	ле̄ййп	353_bread	bread.n.01
sjd	ло̄гкэ	1004_count	count.v.01
sjd	ло̄гкэ	1005_calculate	NA
sjd	ло̄гкэ	1006_read	read.v.01
sjd	луэшштэдтэ	687_set	NA
sjd	луэшштэдтэ	712_dropdescend	NA
sjd	лыгкнэ	752_move	NA
sjd	лыгкнэ	753_budge	NA
sjd	лыксаххьтэ	792_move	NA
sjd	лыксаххьтэ	825_touch	touch.v.01
sjd	лыххкэ	812_do	act.v.02
sjd	лыххкэ	835_produce	NA
sjd	лыххкэ	946_work	NA
sjd	лышшьк	39_body	body.n.01
sjd	лышшьк	40_skin	hide.n.02
sjd	ма̄ккьсе	1013_payfor	NA
sjd	ма̄ккьсе	1014_pay	pay.v.01
sjd	ма̄нн	456_month	calendar_month.n.01
sjd	ма̄нн	58_moon	moon.n.01
sjd	маӈӈа	589_later	NA
sjd	маӈӈа	598_afterwards	NA
sjd	ма̄тҍха	910_teach	teach.v.01
sjd	ма̄тҍха	911_instruct	NA
sjd	мӣлл	218_spirit	spirit.n.01
sjd	мӣлл	220_memory	NA
sjd	мӣлл	221_mind	mind.n.01
sjd	мо̄а̄з	613_backward	NA
sjd	мо̄а̄з	614_back	NA
sjd	мо̄а̄йнас	225_talk	NA
sjd	мо̄а̄йнас	226_fairytale	NA
sjd	мо̄а̄йнас	227_story	NA
sjd	мо̄а̄йнсе	984_chat	NA
sjd	мо̄а̄йнсе	987_tell	tell.v.03
sjd	мо̄а̄ст	613_backward	NA
sjd	мо̄а̄ст	614_back	NA
sjd	мо̄джесь	501_beautiful	beautiful.a.01
sjd	мо̄джесь	542_pretty	NA
sjd	мӯрр	112_tree	tree.n.01
sjd	мӯрр	113_trunk	trunk.n.01
sjd	мӯрр	299_wood	wood.n.01
sjd	муррьтэ	859_break	break.v.05
sjd	муррьтэ	893_damage	damage.v.01
sjd	муррьтэ	894_break	NA
sjd	нагерь	54_sleep	NA
sjd	нагерь	55_dream	NA
sjd	не̄лльк	50_hunger	NA
sjd	не̄лльк	553_hungry	NA
sjd	ню̄ццк	507_damp	NA
sjd	ню̄ццк	508_wet	wet.a.01
sjd	ню̄ццк	516_raw	raw.a.03
sjd	нюччке	764_jump	jump.v.01
sjd	нюччке	923_dance	dance.v.02
sjd	ню̄э̄зесь	559_bad	bad.a.01
sjd	ню̄э̄зесь	561_nastydire	NA
sjd	о̄а̄з	165_spider	spider.n.01
sjd	о̄а̄з	371_clothes	apparel.n.01
sjd	оййкье	851_push	push.v.01
sjd	оййкье	937_shove	NA
sjd	о̄ххтэ	583_alone	alone.r.02
sjd	о̄ххтэ	653_one	one.s.01
sjd	пайнэ	830_pickup	pick_up.v.02
sjd	пайнэ	846_raise	NA
sjd	пайнэ	847_lift	raise.v.02
sjd	па̄йхьк	265_area	NA
sjd	па̄йхьк	267_place	position.n.01
sjd	па̄ррьн	195_child	child.n.01
sjd	па̄ррьн	196_boy	male_child.n.01
sjd	пассьтэль	497_pointed	pointed.a.01
sjd	пассьтэль	498_sharp	sharp.a.09
sjd	па̄шшьтэ	688_shine	shine.v.02
sjd	па̄шшьтэ	962_bake	bake.v.02
sjd	па̄шшьтэ	963_fry	NA
sjd	пе̄ййв	450_day	day.n.01
sjd	пе̄ййв	57_sun	sun.n.01
sjd	пе̄йхьтэ	880_hide	NA
sjd	пе̄йхьтэ	941_conceal	hide.v.01
sjd	пе̄йхьтэ	942_deceive	NA
sjd	пе̄йхьтэ	943_cheat	NA
sjd	пе̄лль	258_half	one-half.n.01
sjd	пе̄лль	268_side	side.n.01
sjd	пе̄ррэ	850_press	press.v.01
sjd	пе̄ррэ	866_cut	cut.v.01
sjd	по̄а̄ххк	502_hot	hot.a.01
sjd	по̄а̄ххк	503_warm	warm.a.01
sjd	по̄а̄ччке	798_flee	flee.v.01
sjd	по̄а̄ччке	799_escape	NA
sjd	по̄а̄шшэ	972_sweep	sweep.v.06
sjd	по̄а̄шшэ	973_sweep	NA
sjd	по̄ррмушш	347_meal	meal.n.01
sjd	по̄ррмушш	348_food	food.n.02
sjd	по̄ррмушш	349_dish	NA
sjd	пуййт	355_fat	fat.n.01
sjd	пуййт	540_fat	NA
sjd	пӯлле	697_burn	burn.v.03
sjd	пӯлле	717_shine	NA
sjd	пушшьтэ	867_jog	NA
sjd	пушшьтэ	868_shake	shake.v.08
sjd	пуэдтӭ	779_come	arrive.v.01
sjd	пуэдтӭ	780_arrive	arrive.v.01
sjd	пуэллхэ	829_light	ignite.v.01
sjd	пуэллхэ	829_light	light.a.01
sjd	пыййе	822_put	NA
sjd	пыййе	823_place	NA
sjd	пыййе	824_lay	NA
sjd	пынне	927_guard	guard.n.01
sjd	пынне	928_protect	NA
sjd	пынне	952_herd	NA
sjd	пэ̄ййнэ	686_rise	rise.v.01
sjd	пэ̄ййнэ	715_rise	ascend.v.01
sjd	пэ̄ййнэ	754_standup	NA
sjd	пэллэ	796_beafraid	NA
sjd	пэллэ	797_beafraidof	NA
sjd	пэ̄ҏҏт	307_house	house.n.01
sjd	пэ̄ҏҏт	308_home	NA
sjd	пэ̄ссэ	969_wash	wash.v.03
