Language_ID	Value	Source_ID	Source_Value
slk	zdvihnúť	NA	NA
slk	zem	NA	NA
slk	žena	NA	NA
slk	zima	NA	NA
slk	zlý	NA	NA
slk	zvoniť	NA	NA
slk	zvuk	NA	NA
slv	báti se	NA	NA
slv	bráda	NA	NA
slv	brég	NA	NA
slv	dêbel	NA	NA
slv	délati	NA	NA
slv	dežêla	NA	NA
slv	drúgi	NA	NA
slv	glás	NA	NA
slv	hláden	NA	NA
slv	jáma	NA	NA
slv	jêzik	NA	NA
slv	kolébati	NA	NA
slv	kônec	NA	NA
slv	kràj	NA	NA
slv	lép	NA	NA
slv	lés	NA	NA
slv	lopáta	NA	NA
slv	mésec	NA	NA
slv	mésto	NA	NA
slv	móž	NA	NA
slv	nôga	NA	NA
slv	obrníti	NA	NA
slv	pálica	NA	NA
slv	péšati	NA	NA
slv	pokríti	NA	NA
slv	poskúšati	NA	NA
slv	pripráviti	NA	NA
slv	pŕst	NA	NA
slv	rôka	NA	NA
slv	séči	NA	NA
slv	sijáti	NA	NA
slv	skríti	NA	NA
slv	stàr	NA	NA
slv	tó	NA	NA
slv	véja	NA	NA
slv	vŕsta	NA	NA
slv	zapustíti	NA	NA
slv	zavíjati	NA	NA
slv	zažgáti	NA	NA
sma	åadtjodh	NA	NA
sma	aajroe	NA	NA
sma	aalmoge	NA	NA
sma	aate	NA	NA
sma	åeksie	NA	NA
sma	aelkedh	NA	NA
sma	åesie	NA	NA
sma	ålma	NA	NA
sma	årrodh	NA	NA
sma	baahke	NA	NA
sma	baakoe	NA	NA
sma	baante	NA	NA
sma	baernie	NA	NA
sma	båetedh	NA	NA
sma	baetjkies	NA	NA
sma	beapmoe	NA	NA
sma	beenghkedh	NA	NA
sma	bïejedh	NA	NA
sma	biejjie	NA	NA
sma	biesie	NA	NA
sma	bïlledh	NA	NA
sma	bivtedh	NA	NA
sma	brorredh	NA	NA
sma	dåehkie	NA	NA
sma	daevere	NA	NA
sma	dålle	NA	NA
sma	damtedh	NA	NA
sma	deava	NA	NA
sma	dievhtedh	NA	NA
sma	elmie	NA	NA
sma	faamoe	NA	NA
sma	firredh	NA	NA
sma	gåajvoe	NA	NA
sma	gadtse	NA	NA
sma	gaedtie	NA	NA
sma	gaejpie	NA	NA
sma	gåhkaldahke	NA	NA
sma	gåhkoe	NA	NA
sma	gåhtjodh	NA	NA
sma	galkedh	NA	NA
sma	gaptjedh	NA	NA
sma	gårredidh	NA	NA
sma	geajnoe	NA	NA
sma	geehtedh	NA	NA
sma	gernie	NA	NA
sma	gïete	NA	NA
sma	gietjie	NA	NA
sma	girmedh	NA	NA
sma	gïrre	NA	NA
sma	govledh	NA	NA
sma	guehpere	NA	NA
sma	guvvie	NA	NA
sma	håaledh	NA	NA
sma	haaskoe	NA	NA
sma	jalladahke	NA	NA
sma	juelkie	NA	NA
sma	juhtedh	NA	NA
sma	klaase	NA	NA
sma	laehpedh	NA	NA
sma	maeksedh	NA	NA
sma	mïetskedh	NA	NA
sma	moere	NA	NA
sma	nåake	NA	NA
sma	naestie	NA	NA
sma	nïejte	NA	NA
sma	njaltja	NA	NA
sma	njoktje	NA	NA
sma	okse	NA	NA
sma	ööhpehtidh	NA	NA
sma	orrijidh	NA	NA
sma	pluevie	NA	NA
sma	rååknedh	NA	NA
sma	raedtie	NA	NA
sma	rehpie	NA	NA
sma	rïngke	NA	NA
sma	ruevtie	NA	NA
sma	saake	NA	NA
sma	sïeve	NA	NA
sma	sijjie	NA	NA
sma	sjïdtedh	NA	NA
sma	sjovvedh	NA	NA
sma	steeredh	NA	NA
sma	svinhtedh	NA	NA
sma	tjaangedh	NA	NA
sma	tjåegkedh	NA	NA
sma	tjåejjie	NA	NA
sma	tjagkedidh	NA	NA
sma	tjïekedh	NA	NA
sma	tjoeje	NA	NA
sma	tjuedtjielidh	NA	NA
sma	tsïhkijehtedh	NA	NA
sma	tyjje	NA	NA
sma	vååjnedh	NA	NA
sma	våajodh	NA	NA
sma	vaarjelidh	NA	NA
sma	vaedtsedh	NA	NA
sma	vedtedh	NA	NA
sma	veeljedh	NA	NA
sma	voerhtje	NA	NA
sma	vuelkedh	NA	NA
sma	vuertedh	NA	NA
sma	vuetjedh	NA	NA
sme	áigi	NA	NA
sme	álbmot	NA	NA
sme	allodat	NA	NA
sme	ášši	NA	NA
sme	báddi	NA	NA
sme	badjánit	NA	NA
sme	bajidit	NA	NA
sme	ballat	NA	NA
sme	bárdni	NA	NA
sme	bealli	NA	NA
sme	bidjat	NA	NA
sme	biebmat	NA	NA
sme	biebmu	NA	NA
sme	biedju	NA	NA
sme	bieggat	NA	NA
sme	bihttá	NA	NA
sme	bilidit	NA	NA
sme	bivdit	NA	NA
sme	boahtit	NA	NA
sme	boršut	NA	NA
sme	botnjat	NA	NA
sme	buoidi	NA	NA
sme	cáhkit	NA	NA
sme	cahkkedit	NA	NA
sme	čákŋat	NA	NA
sme	čeabet	NA	NA
sme	čeahppi	NA	NA
sme	čiehka	NA	NA
sme	čiehkat	NA	NA
sme	čoaggit	NA	NA
sme	čoavji	NA	NA
sme	čuohppat	NA	NA
sme	čuollat	NA	NA
sme	čuožžilit	NA	NA
sme	cuvket	NA	NA
sme	dahkat	NA	NA
sme	doahkki	NA	NA
sme	doapmat	NA	NA
sme	dolla	NA	NA
sme	durdi	NA	NA
sme	ealli	NA	NA
sme	eará	NA	NA
sme	fápmu	NA	NA
sme	fuobmát	NA	NA
sme	gáddi	NA	NA
sme	gáibi	NA	NA
sme	gaska	NA	NA
sme	gávpi	NA	NA
sme	gazza	NA	NA
sme	geahččalit	NA	NA
sme	geahččat	NA	NA
sme	geahči	NA	NA
sme	geaidnu	NA	NA
sme	giehta	NA	NA
sme	girdit	NA	NA
sme	goaivu	NA	NA
sme	gokčat	NA	NA
sme	golgat	NA	NA
sme	gordni	NA	NA
sme	gullat	NA	NA
sme	guođđit	NA	NA
sme	guohcagit	NA	NA
sme	jietna	NA	NA
sme	jorgalit	NA	NA
sme	juolgi	NA	NA
sme	láđis	NA	NA
sme	lávki	NA	NA
sme	lohkat	NA	NA
sme	loktet	NA	NA
sme	luohkká	NA	NA
sme	luvdet	NA	NA
sme	máksit	NA	NA
sme	mánnu	NA	NA
sme	mearri	NA	NA
sme	mieskat	NA	NA
sme	mii	NA	NA
sme	muorra	NA	NA
sme	náhkki	NA	NA
sme	nanus	NA	NA
sme	nieida	NA	NA
sme	njálggat	NA	NA
sme	njuohtat	NA	NA
sme	njuoskkas	NA	NA
sme	nubbi	NA	NA
sme	oahpahit	NA	NA
sme	oažžut	NA	NA
sme	oidnot	NA	NA
sme	ovddas	NA	NA
sme	ovttastahttit	NA	NA
sme	ráhkadit	NA	NA
sme	rássi	NA	NA
sme	ravda	NA	NA
sme	šaddat	NA	NA
sme	sáhka	NA	NA
sme	seaggi	NA	NA
sme	seahkka	NA	NA
sme	seailluhit	NA	NA
sme	seamu	NA	NA
sme	soabbi	NA	NA
sme	soadji	NA	NA
sme	sojahit	NA	NA
sme	stuorrut	NA	NA
sme	suddat	NA	NA
sme	suhkat	NA	NA
sme	uksa	NA	NA
sme	válljet	NA	NA
sme	vuonccis	NA	NA
sme	vuordit	NA	NA
smj	ådås	NA	NA
smj	áddjá	NA	NA
smj	åhpadit	NA	NA
smj	ájttsat	NA	NA
smj	årrot	NA	NA
smj	ássje	NA	NA
smj	ávvo	NA	NA
smj	bahá	NA	NA
smj	báhtarit	NA	NA
smj	bajedit	NA	NA
smj	bájkke	NA	NA
smj	ballat	NA	NA
smj	biebbmo	NA	NA
smj	biejadit	NA	NA
smj	boagos	NA	NA
smj	buollidit	NA	NA
smj	dåbddåt	NA	NA
smj	dalloj	NA	NA
smj	doahppit	NA	NA
smj	doalvvot	NA	NA
smj	doargestit	NA	NA
smj	ednam	NA	NA
smj	fábmo	NA	NA
smj	fuolkke	NA	NA
smj	gádde	NA	NA
smj	gadtsa	NA	NA
smj	gáhtot	NA	NA
smj	gåhttjot	NA	NA
smj	gålggåt	NA	NA
smj	gasska	NA	NA
smj	giddit	NA	NA
smj	giebbme	NA	NA
smj	giehta	NA	NA
smj	giehtje	NA	NA
smj	giella	NA	NA
smj	gievrra	NA	NA
smj	girjje	NA	NA
smj	goajvvo	NA	NA
smj	gullat	NA	NA
smj	guodet	NA	NA
smj	hiejttet	NA	NA
smj	idet	NA	NA
smj	jåhkå	NA	NA
smj	jårggålit	NA	NA
smj	jiedna	NA	NA
smj	juolgge	NA	NA
smj	lahka	NA	NA
smj	låhkåt	NA	NA
smj	lijkkut	NA	NA
smj	mákset	NA	NA
smj	mánno	NA	NA
smj	miella	NA	NA
smj	mierre	NA	NA
smj	miesskat	NA	NA
smj	mij	NA	NA
smj	muorra	NA	NA
smj	niejdda	NA	NA
smj	njuoskas	NA	NA
smj	nubbe	NA	NA
smj	oajvve	NA	NA
smj	oakse	NA	NA
smj	oases	NA	NA
smj	rabdda	NA	NA
smj	ráddna	NA	NA
smj	rájgge	NA	NA
smj	ruovdde	NA	NA
smj	sadje	NA	NA
smj	såjådit	NA	NA
smj	sjaddat	NA	NA
smj	soabbe	NA	NA
smj	suddat	NA	NA
smj	suddo	NA	NA
smj	suodna	NA	NA
smj	suohtas	NA	NA
smj	tjadnat	NA	NA
smj	tjágŋat	NA	NA
smj	tjajmos	NA	NA
smj	tjiebet	NA	NA
smj	tjiehkat	NA	NA
smj	tjoajvve	NA	NA
smj	tjoasskem	NA	NA
smj	tsábbmet	NA	NA
smj	tsahkkidit	NA	NA
smj	vaddet	NA	NA
smj	váktit	NA	NA
smj	viesso	NA	NA
smj	viessot	NA	NA
smj	vihke	NA	NA
smj	vuodja	NA	NA
smj	vuolgget	NA	NA
smj	vuorddet	NA	NA
smn	aajâ	NA	NA
smn	alge	NA	NA
smn	älgiđ	NA	NA
smn	asâttiđ	NA	NA
smn	äšši	NA	NA
smn	čaaŋŋâđ	NA	NA
smn	čalme	NA	NA
smn	čieḥâđ	NA	NA
smn	cokkiittiđ	NA	NA
smn	čoonnâđ	NA	NA
smn	čuág'giđ	NA	NA
smn	čuár'vuđ	NA	NA
smn	čuáv'ji	NA	NA
smn	cuggâđ	NA	NA
smn	čuoijâđ	NA	NA
smn	eennâm	NA	NA
smn	fiärruđ	NA	NA
smn	hettiđ	NA	NA
smn	jieṇâ	NA	NA
smn	jotteeđ	NA	NA
smn	jurgâliđ	NA	NA
smn	jyel'gi	NA	NA
smn	kääṇi	NA	NA
smn	kálágiđ	NA	NA
smn	kävppi	NA	NA
smn	keččâđ	NA	NA
smn	keeči	NA	NA
smn	ki'rdettiiđ	NA	NA
smn	kieḷâ	NA	NA
smn	kietâ	NA	NA
smn	kirje	NA	NA
smn	koččođ	NA	NA
smn	korrâ	NA	NA
smn	koskâ	NA	NA
smn	kovos	NA	NA
smn	kozzâ	NA	NA
smn	kuái'vu	NA	NA
smn	kulgâđ	NA	NA
smn	kuo'câgiđ	NA	NA
smn	kuullâđ	NA	NA
smn	laasâ	NA	NA
smn	läbži	NA	NA
smn	lihâdiđ	NA	NA
smn	luáv'diđ	NA	NA
smn	luod'dâ	NA	NA
smn	lyeš'tiđ	NA	NA
smn	ma'inâstiđ	NA	NA
smn	maainâs	NA	NA
smn	mäksiđ	NA	NA
smn	máttááttiđ	NA	NA
smn	meeṛi	NA	NA
smn	muččâd	NA	NA
smn	muoṛâ	NA	NA
smn	naṿer	NA	NA
smn	niei'dâ	NA	NA
smn	niev'ri	NA	NA
smn	njäälgis	NA	NA
smn	njuoskâs	NA	NA
smn	nubbe	NA	NA
smn	o'vtâstittiđ	NA	NA
smn	päikki	NA	NA
smn	pajediđ	NA	NA
smn	pärni	NA	NA
smn	peivi	NA	NA
smn	piä'luštiđ	NA	NA
smn	pivdeđ	NA	NA
smn	poollâđ	NA	NA
smn	porgâđ	NA	NA
smn	purrâmâš	NA	NA
smn	pušteđ	NA	NA
smn	riddo	NA	NA
smn	robdâ	NA	NA
smn	šaavvâđ	NA	NA
smn	šalde	NA	NA
smn	siämu	NA	NA
smn	šoddâđ	NA	NA
smn	suáb'bi	NA	NA
smn	suddâđ	NA	NA
smn	suoṇâ	NA	NA
smn	tááḷu	NA	NA
smn	tiivrâs	NA	NA
smn	tuáppuđ	NA	NA
smn	tubdâđ	NA	NA
smn	tullâ	NA	NA
smn	uái'vi	NA	NA
smn	uási	NA	NA
smn	uáž'žuđ	NA	NA
smn	uuđâs	NA	NA
smn	va'lmâštiđ	NA	NA
smn	valjiđ	NA	NA
smn	varjâliđ	NA	NA
smn	viek'sâ	NA	NA
smn	vyeijiđ	NA	NA
smn	vyer'diđ	NA	NA
sms	ä´ǩǩ	NA	NA
sms	â´lǧǧ	NA	NA
sms	ä´n	NA	NA
sms	ä´šš	NA	NA
sms	ää´ǧǧes	NA	NA
sms	aalmi	NA	NA
sms	čâ´cǩǩed	NA	NA
sms	čâ´lmm	NA	NA
sms	čaaŋŋâd	NA	NA
sms	čåu´dd	NA	NA
sms	čåu´jj	NA	NA
sms	čeärgged	NA	NA
sms	certldõk	NA	NA
sms	cõ´ǩǩted	NA	NA
sms	čõõnnâd	NA	NA
sms	čuârvvad	NA	NA
sms	čuõ´ǧ'ǧeed	NA	NA
sms	de	NA	NA
sms	išttâd åårrad	NA	NA
sms	jåå´đted	NA	NA
sms	jåå´tted	NA	NA
sms	jåårǥlâ´tted	NA	NA
sms	jânnam	NA	NA
sms	jee´res	NA	NA
sms	jie´lli	NA	NA
sms	jiõg'g	NA	NA
sms	jiõnn	NA	NA
sms	jue´lǧǧ	NA	NA
sms	kå´dded	NA	NA
sms	kä´tted	NA	NA
sms	kaallâš	NA	NA
sms	kåččad	NA	NA
sms	kaggõõttâd	NA	NA
sms	käivv	NA	NA
sms	kaupp	NA	NA
sms	ǩe´rjj	NA	NA
sms	ǩiččâd	NA	NA
sms	ǩiirted	NA	NA
sms	ǩiõll	NA	NA
sms	ǩiõllâd	NA	NA
sms	ǩiõtt	NA	NA
sms	kolggâd	NA	NA
sms	kõrr	NA	NA
sms	kõskk	NA	NA
sms	kõʒʒ	NA	NA
sms	ku´sǩǩ	NA	NA
sms	kuäivv	NA	NA
sms	kue´đđed	NA	NA
sms	kuõccjed	NA	NA
sms	kuullâd	NA	NA
sms	läbǯǯ	NA	NA
sms	mä´hssed	NA	NA
sms	maainâs	NA	NA
sms	maainsted	NA	NA
sms	mään	NA	NA
sms	mädd	NA	NA
sms	mätt'ted	NA	NA
sms	måttmešt	NA	NA
sms	mie´rr	NA	NA
sms	mooččâd	NA	NA
sms	muõrr	NA	NA
sms	nââ´er	NA	NA
sms	nijdd	NA	NA
sms	njuõckas	NA	NA
sms	nu´bb	NA	NA
sms	oi´ǧǧeed	NA	NA
sms	pä´rnn	NA	NA
sms	pä´rtteed	NA	NA
sms	pä´štted	NA	NA
sms	pâ´sttel	NA	NA
sms	påå´mh	NA	NA
sms	pâi	NA	NA
sms	pâjjned	NA	NA
sms	peâm'mad	NA	NA
sms	pei´vv	NA	NA
sms	peittad	NA	NA
sms	piijjâd	NA	NA
sms	piõg'gâd	NA	NA
sms	põõllâd	NA	NA
sms	porrmõš	NA	NA
sms	pu´štted	NA	NA
sms	puâl'lted	NA	NA
sms	pue´rr	NA	NA
sms	pue´tted	NA	NA
sms	puu´tted	NA	NA
sms	ra´šǩǩeed	NA	NA
sms	raajjâd	NA	NA
sms	ruõbdd	NA	NA
sms	saakk	NA	NA
sms	sähss	NA	NA
sms	siâk'k	NA	NA
sms	šõddâd	NA	NA
sms	šõŋŋ	NA	NA
sms	sõõŋŋâd	NA	NA
sms	stamlded	NA	NA
sms	suä´b'b	NA	NA
sms	suäjj	NA	NA
sms	suåp'p	NA	NA
sms	suddâd	NA	NA
sms	suõnn	NA	NA
sms	tää´vted	NA	NA
sms	tääll	NA	NA
sms	tobddâd	NA	NA
sms	toll	NA	NA
sms	tue´j'jeed	NA	NA
sms	tukk	NA	NA
sms	va´lljeed	NA	NA
sms	väällad	NA	NA
sms	vaalmšted	NA	NA
sms	vaalšed	NA	NA
sms	varjjled	NA	NA
sms	västtad	NA	NA
sms	vie´rr	NA	NA
sms	viõkk	NA	NA
sms	vuä´ppsted	NA	NA
sms	vuâ´ss	NA	NA
sms	vuäǯ'ǯâd	NA	NA
sms	vue´jjad	NA	NA
sms	vue´llen	NA	NA
sms	vue´rdded	NA	NA
sms	vuei´tted	NA	NA
sms	vuõiǥâs	NA	NA
sms	vuõjj	NA	NA
sms	vuõjjâd	NA	NA
spa	acabar	NA	NA
spa	agitar	NA	NA
spa	bastón	NA	NA
spa	colocar	NA	NA
spa	distancia	NA	NA
spa	empujar	NA	NA
spa	encontrar	NA	NA
spa	entonces	NA	NA
spa	esconder	NA	NA
spa	fino	NA	NA
spa	fresco	NA	NA
spa	garra	NA	NA
spa	guardar	NA	NA
spa	guiar	NA	NA
spa	ir	NA	NA
spa	levantarse	NA	NA
spa	limpiar	NA	NA
spa	mañana	NA	NA
spa	mirar	NA	NA
spa	molestar	NA	NA
spa	pasar	NA	NA
spa	poder	NA	NA
spa	ponerse	NA	NA
spa	preparar	NA	NA
spa	pudrirse	NA	NA
spa	rico	NA	NA
spa	suciedad	NA	NA
spa	sueño	NA	NA
spa	tapar	NA	NA
spa	tirar	NA	NA
spa	uña	NA	NA
spa	viejo	NA	NA
spa	vivir	NA	NA
sqi	baltë	NA	NA
sqi	bashkoj	NA	NA
sqi	bëj	NA	NA
sqi	bie	NA	NA
sqi	bisht	NA	NA
sqi	botë	NA	NA
sqi	bukur	NA	NA
sqi	burrë	NA	NA
sqi	butë	NA	NA
sqi	dëgjoj	NA	NA
sqi	dhe	NA	NA
sqi	dua	NA	NA
sqi	dukem	NA	NA
sqi	eci	NA	NA
sqi	erë	NA	NA
sqi	filloj	NA	NA
sqi	fletë	NA	NA
sqi	fortë	NA	NA
sqi	fryj	NA	NA
sqi	frymë	NA	NA
sqi	fsheh	NA	NA
sqi	fshij	NA	NA
sqi	gjallë	NA	NA
sqi	gjuhë	NA	NA
sqi	godas	NA	NA
sqi	grua	NA	NA
sqi	hap	NA	NA
sqi	hënë	NA	NA
sqi	heq	NA	NA
sqi	hollë	NA	NA
sqi	hyj	NA	NA
sqi	i ri	NA	NA
sqi	jap	NA	NA
sqi	kalbem	NA	NA
sqi	kap	NA	NA
sqi	këndoj	NA	NA
sqi	keq	NA	NA
sqi	kërcej	NA	NA
sqi	krah	NA	NA
sqi	kthej	NA	NA
sqi	kthetër	NA	NA
sqi	ky	NA	NA
sqi	lahem	NA	NA
sqi	lart	NA	NA
sqi	lëkurë	NA	NA
sqi	lidh	NA	NA
sqi	lyej	NA	NA
sqi	marr	NA	NA
sqi	marr vesh	NA	NA
sqi	mbaj	NA	NA
sqi	mbaroj	NA	NA
sqi	mbledh	NA	NA
sqi	mbrapsht	NA	NA
sqi	mbroj	NA	NA
sqi	mbuloj	NA	NA
sqi	mbush	NA	NA
sqi	mjekër	NA	NA
sqi	ndërroj	NA	NA
sqi	ndez	NA	NA
sqi	ndriçoj	NA	NA
sqi	ngre	NA	NA
sqi	ngrihem	NA	NA
sqi	paguaj	NA	NA
sqi	pengoj	NA	NA
sqi	prapa	NA	NA
sqi	pres	NA	NA
sqi	prish	NA	NA
sqi	punë	NA	NA
sqi	qoshe	NA	NA
sqi	rrëmbej	NA	NA
sqi	rri	NA	NA
sqi	rrip	NA	NA
sqi	rritem	NA	NA
sqi	ruaj	NA	NA
sqi	sasi	NA	NA
sqi	send	NA	NA
sqi	shikoj	NA	NA
sqi	shkoj	NA	NA
sqi	shkrij	NA	NA
sqi	shteg	NA	NA
sqi	shtëpi	NA	NA
sqi	shtyj	NA	NA
sqi	thua	NA	NA
sqi	thyej	NA	NA
sqi	ulem	NA	NA
sqi	vdes	NA	NA
sqi	vë	NA	NA
sqi	vend	NA	NA
sqi	vesh	NA	NA
sqi	vetëm	NA	NA
sqi	zë	NA	NA
sqi	ziej	NA	NA
swe	ända	NA	NA
swe	antända	NA	NA
swe	avstånd	NA	NA
swe	betala	NA	NA
swe	blåsa	NA	NA
swe	bli	NA	NA
swe	böja	NA	NA
swe	börja	NA	NA
swe	brista	NA	NA
swe	då	NA	NA
swe	en gång	NA	NA
swe	fånga	NA	NA
swe	gammal	NA	NA
swe	göra	NA	NA
swe	gripa	NA	NA
swe	hälla	NA	NA
swe	hänga	NA	NA
swe	höjd	NA	NA
swe	koka	NA	NA
swe	lämna	NA	NA
swe	ljus	NA	NA
swe	lort	NA	NA
swe	lyfta	NA	NA
swe	mage	NA	NA
swe	pil	NA	NA
swe	plats	NA	NA
swe	räkna	NA	NA
swe	ringa	NA	NA
swe	skada	NA	NA
swe	skälla	NA	NA
swe	skinn	NA	NA
swe	smärta	NA	NA
swe	sticka	NA	NA
swe	susa	NA	NA
swe	täcka	NA	NA
swe	tala	NA	NA
swe	tända på	NA	NA
swe	vagga	NA	NA
swe	vänta	NA	NA
tam	அடி	NA	NA
tam	அப்பொழுது	NA	NA
tam	அழுகச் செய்	NA	NA
tam	அழுக்கு	NA	NA
tam	ஆறு	NA	NA
tam	இடி	NA	NA
tam	ஈரமான	NA	NA
tam	உடை	NA	NA
tam	உட்கார்	NA	NA
tam	உயர எழு	NA	NA
tam	உருகு	NA	NA
tam	உறைபனி	NA	NA
tam	உறைபோடு	NA	NA
tam	எண்ணிக்கை	NA	NA
tam	எரியூட்டு	NA	NA
tam	எழுப்பு	NA	NA
tam	ஏமாற்று	NA	NA
tam	ஒரே முறை	NA	NA
tam	ஓடு	NA	NA
tam	ஓட்டு	NA	NA
tam	கட்டு	NA	NA
tam	கண்ணாடி	NA	NA
tam	கவனி	NA	NA
tam	கழுத்து	NA	NA
tam	கழுவு	NA	NA
tam	காலணி	NA	NA
tam	கால்	NA	NA
tam	காவல் செய்	NA	NA
tam	கிழி	NA	NA
tam	குகை	NA	NA
tam	குச்சி	NA	NA
tam	குரல்	NA	NA
tam	குளிர்ச்சியான	NA	NA
tam	கூச்சலிடு	NA	NA
tam	கேள்	NA	NA
tam	கொம்பு	NA	NA
tam	சுத்தமான	NA	NA
tam	சுழல்	NA	NA
tam	செய்தி	NA	NA
tam	சேர்	NA	NA
tam	சொல்	NA	NA
tam	தடீரென்று	NA	NA
tam	தரை	NA	NA
tam	தள்ளாடு	NA	NA
tam	துணி	NA	NA
tam	தூக்கு	NA	NA
tam	நகம்	NA	NA
tam	நாடு	NA	NA
tam	பிடி	NA	NA
tam	பிரகாசி	NA	NA
tam	பின்பக்கம்	NA	NA
tam	பெசு	NA	NA
tam	பெறு	NA	NA
tam	பெறுக்கு	NA	NA
tam	பை	NA	NA
tam	மக்கள்	NA	NA
tam	மறை	NA	NA
tam	முடி	NA	NA
tam	முடிவு	NA	NA
tam	மேலே	NA	NA
tam	வயிறு	NA	NA
tam	வளர்	NA	NA
tam	வனை	NA	NA
tam	விருப்பம்	NA	NA
tam	விரும்பு	NA	NA
tam	விழு	NA	NA
tam	வீடு	NA	NA
tam	வெட்டி எடு	NA	NA
tam	வை	NA	NA
tat	авырту	NA	NA
tat	агач	NA	NA
tat	агу	NA	NA
tat	ай	NA	NA
tat	алу	NA	NA
tat	аңлау	NA	NA
tat	ашау	NA	NA
tat	ашыгу	NA	NA
tat	бармак	NA	NA
tat	бару	NA	NA
tat	бату	NA	NA
tat	бәйләү	NA	NA
tat	бер	NA	NA
tat	бетү	NA	NA
tat	бозу	NA	NA
tat	бору	NA	NA
tat	ботак	NA	NA
tat	булу	NA	NA
tat	гаилә	NA	NA
tat	дәрман	NA	NA
tat	дәшү	NA	NA
tat	дию	NA	NA
tat	егылу	NA	NA
tat	инү	NA	NA
tat	ир	NA	NA
tat	ишетү	NA	NA
tat	йон	NA	NA
tat	йөз	NA	NA
tat	йөрү	NA	NA
tat	кабызу	NA	NA
tat	кабык	NA	NA
tat	калдыру	NA	NA
tat	калтырану	NA	NA
tat	калтырау	NA	NA
tat	кара	NA	NA
tat	карау	NA	NA
tat	керешү	NA	NA
tat	кире	NA	NA
tat	кисү	NA	NA
tat	комачаулау	NA	NA
tat	көлү	NA	NA
tat	көрәк	NA	NA
tat	көтү	NA	NA
tat	куалау	NA	NA
tat	кул	NA	NA
tat	күк	NA	NA
tat	күкрәү	NA	NA
tat	күренү	NA	NA
tat	күтәрү	NA	NA
tat	кыз	NA	NA
tat	май	NA	NA
tat	микъдар	NA	NA
tat	монда	NA	NA
tat	нәрсә	NA	NA
tat	нык	NA	NA
tat	орлык	NA	NA
tat	оч	NA	NA
tat	өзү	NA	NA
tat	өрү	NA	NA
tat	пешерү	NA	NA
tat	почмак	NA	NA
tat	пычрак	NA	NA
tat	сайлау	NA	NA
tat	саклау	NA	NA
tat	салкын	NA	NA
tat	салкынча	NA	NA
tat	себерү	NA	NA
tat	селкетү	NA	NA
tat	сөйләү	NA	NA
tat	сөйләшү	NA	NA
tat	сурәт ясау	NA	NA
tat	суык	NA	NA
tat	сызык	NA	NA
tat	сырхау	NA	NA
tat	тагын	NA	NA
tat	тамак	NA	NA
tat	тамыр	NA	NA
tat	таяк	NA	NA
tat	тел	NA	NA
tat	теләк	NA	NA
tat	теләү	NA	NA
tat	тире	NA	NA
tat	тору	NA	NA
tat	тоту	NA	NA
tat	төшенү	NA	NA
tat	түгәрәк	NA	NA
tat	түләү	NA	NA
tat	тырнак	NA	NA
tat	уку	NA	NA
tat	ул	NA	NA
tat	урын	NA	NA
tat	утыру	NA	NA
tat	үзгәртү	NA	NA
tat	үлү	NA	NA
tat	үрмәләү	NA	NA
tat	үсү	NA	NA
tat	халык	NA	NA
tat	хатын	NA	NA
tat	хәзер	NA	NA
tat	һава	NA	NA
tat	черү	NA	NA
tat	чирләү	NA	NA
tat	шалтырату	NA	NA
tat	эләктерү	NA	NA
tat	эретү	NA	NA
tat	эрү	NA	NA
tat	эш	NA	NA
tat	эшләү	NA	NA
tat	ябу	NA	NA
tat	якты	NA	NA
tat	янә	NA	NA
tat	ясау	NA	NA
tat	яшәү	NA	NA
tat	яшерү	NA	NA
tat	яшь	NA	NA
tel	అంచు	NA	NA
tel	అడుగు	NA	NA
tel	అప్పుడు	NA	NA
tel	అఱచు	NA	NA
tel	ఆరంభించు	NA	NA
tel	ఆహారము	NA	NA
tel	ఇష్టపడు	NA	NA
tel	ఈడ్చు	NA	NA
tel	ఉంచు	NA	NA
tel	ఊచుట	NA	NA
tel	ఊడ్చు	NA	NA
tel	ఎత్తు	NA	NA
tel	కట్టు	NA	NA
tel	కడుగు	NA	NA
tel	కడుపు	NA	NA
tel	కదలు	NA	NA
tel	కనబడు	NA	NA
tel	కరగు	NA	NA
tel	కఱ్ఱ	NA	NA
tel	కాపాడు	NA	NA
tel	కాల్చు	NA	NA
tel	కుట్టు	NA	NA
tel	కొట్టు	NA	NA
tel	కోరిక	NA	NA
tel	కోరు	NA	NA
tel	క్రింద	NA	NA
tel	గడ్డము	NA	NA
tel	గీత	NA	NA
tel	గుర్తించు	NA	NA
tel	గుహ	NA	NA
tel	గోరు	NA	NA
tel	గ్రహించు	NA	NA
tel	చల్లని	NA	NA
tel	చించు	NA	NA
tel	చిత్తడినేల	NA	NA
tel	చూచు	NA	NA
tel	చూవు	NA	NA
tel	చెడ్డ	NA	NA
tel	చెప్పు	NA	NA
tel	చెల్లించు	NA	NA
tel	చేయి	NA	NA
tel	చేయు	NA	NA
tel	తీరము	NA	NA
tel	త్రిప్పు	NA	NA
tel	దట్టమైన	NA	NA
tel	దాచు	NA	NA
tel	దారము	NA	NA
tel	దురద్పప్టము	NA	NA
tel	నడపు	NA	NA
tel	నవ్వు	NA	NA
tel	నిలుపు	NA	NA
tel	నేల	NA	NA
tel	పగులగొట్టు	NA	NA
tel	పట్టుకొను	NA	NA
tel	పలక	NA	NA
