	Unnamed: 0	Unnamed: 0.1	Language_ID	Value	Source_ID	Source_Value	Language	Source_Language	Etymology_raw
7322	7322	7322	sah	умат			Sakha	0	0
7323	7323	7323	sah	уол			Sakha	0	0
7324	7324	7324	sah	уот			Sakha	0	0
7325	7325	7325	sah	ураҕас			Sakha	0	0
7326	7326	7326	sah	уруһуйдаа			Sakha	0	0
7327	7327	7327	sah	уур			Sakha	0	0
7328	7328	7328	sah	уһун			Sakha	0	0
7329	7329	7329	sah	үөрэт			Sakha	0	0
7330	7330	7330	sah	үөһэ			Sakha	0	0
7331	7331	7331	sah	үр			Sakha	0	0
7332	7332	7332	sah	хамсаа			Sakha	0	0
7333	7333	7333	sah	ханна			Sakha	0	0
7334	7334	7334	sah	харай			Sakha	0	0
7335	7335	7335	sah	харбаа			Sakha	0	0
7336	7336	7336	sah	хойуу			Sakha	0	0
7337	7337	7337	sah	чыпчаал			Sakha	0	0
7338	7338	7338	sah	ыарахан			Sakha	0	0
7339	7339	7339	sah	ыарый			Sakha	0	0
7340	7340	7340	sah	ыарыт			Sakha	0	0
7341	7341	7341	sah	ыарыы			Sakha	0	"From Proto-Turkic *agrɨ-g (“pain, ache”). Cognate with Turkish ağrı.
"
7342	7342	7342	sah	ый			Sakha	0	0
7343	7343	7343	sah	ыл			Sakha	0	0
7344	7344	7344	sah	ыҥыр			Sakha	0	0
7345	7345	7345	sah	ыраах			Sakha	0	0
7346	7346	7346	sah	эйэҥнээ			Sakha	0	0
7347	7347	7347	sah	эр			Sakha	0	0
7348	7348	7348	sah	эт			Sakha	0	0
7349	7349	7349	sah	эһэ			Sakha	0	0
7350	7350	7350	sel	ай			Selkup	0	0
7351	7351	7351	sel	алпя пактыӄа			Selkup	0	0
7352	7352	7352	sel	алчыӄа			Selkup	0	0
7353	7353	7353	sel	апсы			Selkup	0	0
7354	7354	7354	sel	ачалтыӄа			Selkup	0	0
7355	7355	7355	sel	ийяя			Selkup	0	0
7356	7356	7356	sel	иӄа			Selkup	0	0
7357	7357	7357	sel	илча			Selkup	0	0
7358	7358	7358	sel	илыӄа			Selkup	0	0
7359	7359	7359	sel	илынтый			Selkup	0	0
7360	7360	7360	sel	имыя			Selkup	0	0
7361	7361	7361	sel	инна иӄа			Selkup	0	0
7362	7362	7362	sel	ираты			Selkup	0	0
7363	7363	7363	sel	кота			Selkup	0	0
7364	7364	7364	sel	кукыӄа			Selkup	0	0
7365	7365	7365	sel	куттарӄа			Selkup	0	0
7366	7366	7366	sel	кыкыӄа			Selkup	0	0
7367	7367	7367	sel	кэпы			Selkup	0	0
7368	7368	7368	sel	кэтыӄа			Selkup	0	0
7369	7369	7369	sel	ӄай			Selkup	0	0
7370	7370	7370	sel	ӄампий			Selkup	0	0
7371	7371	7371	sel	ӄамтыӄа			Selkup	0	0
7372	7372	7372	sel	ӄанык			Selkup	0	0
7373	7373	7373	sel	ӄаталӄа			Selkup	0	0
7374	7374	7374	sel	ӄаты			Selkup	0	0
7375	7375	7375	sel	ӄатытӄа			Selkup	0	0
7376	7376	7376	sel	ӄоӄа			Selkup	0	0
7377	7377	7377	sel	ӄоӈӄый			Selkup	0	0
7378	7378	7378	sel	ӄопы			Selkup	0	0
7379	7379	7379	sel	ӄошӄөлый			Selkup	0	0
7380	7380	7380	sel	ӄоштый			Selkup	0	0
7381	7381	7381	sel	ӄуӄа			Selkup	0	0
7382	7382	7382	sel	ӄумын			Selkup	0	0
7383	7383	7383	sel	ӄурасымый			Selkup	0	0
7384	7384	7384	sel	ӄэнӄа			Selkup	0	0
7385	7385	7385	sel	ӄэрыӄа			Selkup	0	0
7386	7386	7386	sel	ӄэтымпа			Selkup	0	0
7387	7387	7387	sel	ӄятыӄа			Selkup	0	0
7388	7388	7388	sel	маннымпыӄа			Selkup	0	0
7389	7389	7389	sel	матыӄа			Selkup	0	0
7390	7390	7390	sel	меӄа			Selkup	0	0
7391	7391	7391	sel	милы			Selkup	0	0
7392	7392	7392	sel	мирсымый			Selkup	0	0
7393	7393	7393	sel	миртыӄа			Selkup	0	0
7394	7394	7394	sel	моӄына			Selkup	0	0
7395	7395	7395	sel	мөт			Selkup	0	0
7396	7396	7396	sel	мөтыко			Selkup	0	0
7397	7397	7397	sel	мулалтыӄа			Selkup	0	0
7398	7398	7398	sel	муны			Selkup	0	0
7399	7399	7399	sel	мыныӄа			Selkup	0	0
7400	7400	7400	sel	мэный			Selkup	0	0
7401	7401	7401	sel	мэрыӄа			Selkup	0	0
7402	7402	7402	sel	мэтты			Selkup	0	0
7403	7403	7403	sel	на			Selkup	0	0
7404	7404	7404	sel	натӄылӄа			Selkup	0	0
7405	7405	7405	sel	нима			Selkup	0	0
7406	7406	7406	sel	ноӄӄалӄа			Selkup	0	0
7407	7407	7407	sel	ном			Selkup	0	0
7408	7408	7408	sel	ну			Selkup	0	0
7409	7409	7409	sel	нэкыр			Selkup	0	0
7410	7410	7410	sel	нюнитый			Selkup	0	0
7411	7411	7411	sel	нюты			Selkup	0	0
7412	7412	7412	sel	няй			Selkup	0	0
7413	7413	7413	sel	нямыкый			Selkup	0	0
7414	7414	7414	sel	ор			Selkup	0	0
7415	7415	7415	sel	ораӄа			Selkup	0	0
7416	7416	7416	sel	орӄылӄа			Selkup	0	0
7417	7417	7417	sel	орсымый			Selkup	0	0
7418	7418	7418	sel	өлалӄа			Selkup	0	0
7419	7419	7419	sel	өттыӄа			Selkup	0	0
7420	7420	7420	sel	паркылӄа			Selkup	0	0
7421	7421	7421	sel	паррынний			Selkup	0	0
7422	7422	7422	sel	патый			Selkup	0	0
7423	7423	7423	sel	пеляк			Selkup	0	0
7424	7424	7424	sel	пётпый			Selkup	0	0
7425	7425	7425	sel	пирыӄа			Selkup	0	0
7426	7426	7426	sel	по			Selkup	0	0
7427	7427	7427	sel	пөры			Selkup	0	0
7428	7428	7428	sel	пун			Selkup	0	0
7429	7429	7429	sel	пярӄылӄа			Selkup	0	0
7430	7430	7430	sel	сеӈя			Selkup	0	0
7431	7431	7431	sel	ситы			Selkup	0	0
7432	7432	7432	sel	сичи			Selkup	0	0
7433	7433	7433	sel	сой			Selkup	0	0
7434	7434	7434	sel	сөрыӄа			Selkup	0	0
7435	7435	7435	sel	сӱмы			Selkup	0	0
7436	7436	7436	sel	суры			Selkup	0	0
7437	7437	7437	sel	таккышӄа			Selkup	0	0
7438	7438	7438	sel	таӄытымпыӄа			Selkup	0	0
7439	7439	7439	sel	талыӄый			Selkup	0	0
7440	7440	7440	sel	там			Selkup	0	0
7441	7441	7441	sel	тама			Selkup	0	0
7442	7442	7442	sel	танталтыӄа			Selkup	0	0
7443	7443	7443	sel	таялтыӄа			Selkup	0	0
7444	7444	7444	sel	тены			Selkup	0	0
7445	7445	7445	sel	тенымыӄа			Selkup	0	0
7446	7446	7446	sel	тенымытый			Selkup	0	0
7447	7447	7447	sel	токалтыӄа			Selkup	0	0
7448	7448	7448	sel	тоӄылтыӄа			Selkup	0	0
7449	7449	7449	sel	топы			Selkup	0	0
7450	7450	7450	sel	төнтыпо			Selkup	0	0
7451	7451	7451	sel	тӱ			Selkup	0	0
7452	7452	7452	sel	тупаӄа			Selkup	0	0
7453	7453	7453	sel	тэтты			Selkup	0	0
7454	7454	7454	sel	тэттыт шиты кота			Selkup	0	0
7455	7455	7455	sel	уккыр пар			Selkup	0	0
7456	7456	7456	sel	ӱкы			Selkup	0	0
7457	7457	7457	sel	ӱр			Selkup	0	0
7458	7458	7458	sel	ӱры			Selkup	0	0
7459	7459	7459	sel	утак			Selkup	0	0
7460	7460	7460	sel	уты			Selkup	0	0
7461	7461	7461	sel	чапты			Selkup	0	0
7462	7462	7462	sel	чары			Selkup	0	0
7463	7463	7463	sel	чарыса			Selkup	0	0
7464	7464	7464	sel	чекаптыӄа			Selkup	0	0
7465	7465	7465	sel	челы			Selkup	0	0
7466	7466	7466	sel	чентай			Selkup	0	0
7467	7467	7467	sel	чи			Selkup	0	0
7468	7468	7468	sel	чипы			Selkup	0	0
7469	7469	7469	sel	чоптый			Selkup	0	0
7470	7470	7470	sel	чӱ			Selkup	0	0
7471	7471	7471	sel	чӱӄа			Selkup	0	0
7472	7472	7472	sel	чӱша			Selkup	0	0
7473	7473	7473	sel	щерӄа			Selkup	0	0
7474	7474	7474	sel	ылӄын			Selkup	0	0
7475	7475	7475	sel	эныӄа			Selkup	0	0
7476	7476	7476	sel	эсымпа			Selkup	0	0
7477	7477	7477	sel	эты			Selkup	0	0
7478	7478	7478	sel	этыӄа			Selkup	0	0
7479	7479	7479	sjd	аннҍтэ			Kildin Saami	0	0
7480	7480	7480	sjd	атть			Kildin Saami	0	0
7481	7481	7481	sjd	аххтан			Kildin Saami	0	0
7482	7482	7482	sjd	ва̄лльтэ			Kildin Saami	0	0
7483	7483	7483	sjd	ва̄ллэ			Kildin Saami	0	0
7484	7484	7484	sjd	ва̄сстэ			Kildin Saami	0	0
7485	7485	7485	sjd	ве̄ҏҏц			Kildin Saami	0	0
7486	7486	7486	sjd	вӣгк			Kildin Saami	0	0
7487	7487	7487	sjd	вӣршэ			Kildin Saami	0	0
7488	7488	7488	sjd	во̄а̄лмшэ			Kildin Saami	0	0
7489	7489	7489	sjd	воалшэ			Kildin Saami	0	0
7490	7490	7490	sjd	во̄а̄ррдэ			Kildin Saami	0	0
7491	7491	7491	sjd	вуаннче			Kildin Saami	0	0
7492	7492	7492	sjd	вӯйй			Kildin Saami	0	0
7493	7493	7493	sjd	вӯйнас			Kildin Saami	0	0
7494	7494	7494	sjd	вӯйхе			Kildin Saami	0	0
7495	7495	7495	sjd	вуэййв			Kildin Saami	0	0
7496	7496	7496	sjd	вуэӈӈк			Kildin Saami	0	0
7497	7497	7497	sjd	выгкэ			Kildin Saami	0	0
7498	7498	7498	sjd	ёаффэ			Kildin Saami	0	0
7499	7499	7499	sjd	е̄дтэ			Kildin Saami	0	0
7500	7500	7500	sjd	е̄кхэллэ			Kildin Saami	0	0
7501	7501	7501	sjd	е̄лле			Kildin Saami	0	0
7502	7502	7502	sjd	е̄ммьне			Kildin Saami	0	0
7503	7503	7503	sjd	ёҏтэ			Kildin Saami	0	0
7504	7504	7504	sjd	жоарр			Kildin Saami	0	0
7505	7505	7505	sjd	ӣллькье			Kildin Saami	0	0
7506	7506	7506	sjd	ӣнн			Kildin Saami	0	0
7507	7507	7507	sjd	ка̄вьсе			Kildin Saami	0	0
7508	7508	7508	sjd	ка̄ййв			Kildin Saami	0	0
7509	7509	7509	sjd	ка̄ллесь			Kildin Saami	0	0
7510	7510	7510	sjd	калльме			Kildin Saami	0	0
7511	7511	7511	sjd	ка̄ннҍт			Kildin Saami	0	0
7512	7512	7512	sjd	ка̄ххьтэ			Kildin Saami	0	0
7513	7513	7513	sjd	каццсе			Kildin Saami	0	0
7514	7514	7514	sjd	ке̄джь			Kildin Saami	0	0
7515	7515	7515	sjd	ке̄лсэллэ			Kildin Saami	0	0
7516	7516	7516	sjd	кӣдт			Kildin Saami	0	0
7517	7517	7517	sjd	кӣлл			Kildin Saami	0	0
7518	7518	7518	sjd	кӣхчле			Kildin Saami	0	0
7519	7519	7519	sjd	коадцъе			Kildin Saami	0	0
7520	7520	7520	sjd	коаххче			Kildin Saami	0	0
7521	7521	7521	sjd	ко̄ллкэ			Kildin Saami	0	0
7522	7522	7522	sjd	ко̄ррэ			Kildin Saami	0	0
7523	7523	7523	sjd	куаййв			Kildin Saami	0	0
7524	7524	7524	sjd	кӯдтъе			Kildin Saami	0	0
7525	7525	7525	sjd	куллэ			Kildin Saami	0	0
7526	7526	7526	sjd	кусськ			Kildin Saami	0	0
7527	7527	7527	sjd	кыррьй			Kildin Saami	0	0
7528	7528	7528	sjd	кыррьтэ			Kildin Saami	0	0
7529	7529	7529	sjd	кыҏҏтэ			Kildin Saami	0	0
7530	7530	7530	sjd	кышшкэ			Kildin Saami	0	0
7531	7531	7531	sjd	кэ̄бп			Kildin Saami	0	0
7532	7532	7532	sjd	кэ̄дже			Kildin Saami	0	0
7533	7533	7533	sjd	кэ̄ллт			Kildin Saami	0	0
7534	7534	7534	sjd	кэ̄ннц			Kildin Saami	0	0
7535	7535	7535	sjd	кэ̄сск			Kildin Saami	0	0
7536	7536	7536	sjd	кэчхэ			Kildin Saami	0	0
7537	7537	7537	sjd	ла̄ммьп			Kildin Saami	0	0
7538	7538	7538	sjd	ланнҍ			Kildin Saami	0	0
7539	7539	7539	sjd	ла̄ффьк			Kildin Saami	0	0
7540	7540	7540	sjd	ле̄ййп			Kildin Saami	0	0
7541	7541	7541	sjd	ло̄гкэ			Kildin Saami	0	0
7542	7542	7542	sjd	луэшштэдтэ			Kildin Saami	0	0
7543	7543	7543	sjd	лыгкнэ			Kildin Saami	0	0
7544	7544	7544	sjd	лыксаххьтэ			Kildin Saami	0	0
7545	7545	7545	sjd	лыххкэ			Kildin Saami	0	0
7546	7546	7546	sjd	лышшьк			Kildin Saami	0	0
7547	7547	7547	sjd	ма̄ккьсе			Kildin Saami	0	0
7548	7548	7548	sjd	ма̄нн			Kildin Saami	0	0
7549	7549	7549	sjd	маӈӈа			Kildin Saami	0	0
7550	7550	7550	sjd	ма̄тҍха			Kildin Saami	0	0
7551	7551	7551	sjd	мӣлл			Kildin Saami	0	0
7552	7552	7552	sjd	мо̄а̄з			Kildin Saami	0	0
7553	7553	7553	sjd	мо̄а̄йнас			Kildin Saami	0	0
7554	7554	7554	sjd	мо̄а̄йнсе			Kildin Saami	0	0
7555	7555	7555	sjd	мо̄а̄ст			Kildin Saami	0	0
7556	7556	7556	sjd	мо̄джесь			Kildin Saami	0	0
7557	7557	7557	sjd	мӯрр			Kildin Saami	0	0
7558	7558	7558	sjd	муррьтэ			Kildin Saami	0	0
7559	7559	7559	sjd	нагерь			Kildin Saami	0	0
7560	7560	7560	sjd	не̄лльк			Kildin Saami	0	0
7561	7561	7561	sjd	ню̄ццк			Kildin Saami	0	0
7562	7562	7562	sjd	нюччке			Kildin Saami	0	0
7563	7563	7563	sjd	ню̄э̄зесь			Kildin Saami	0	0
7564	7564	7564	sjd	о̄а̄з			Kildin Saami	0	0
7565	7565	7565	sjd	оййкье			Kildin Saami	0	0
7566	7566	7566	sjd	о̄ххтэ			Kildin Saami	0	0
7567	7567	7567	sjd	пайнэ			Kildin Saami	0	0
7568	7568	7568	sjd	па̄йхьк			Kildin Saami	0	0
7569	7569	7569	sjd	па̄ррьн			Kildin Saami	0	0
7570	7570	7570	sjd	пассьтэль			Kildin Saami	0	0
7571	7571	7571	sjd	па̄шшьтэ			Kildin Saami	0	0
7572	7572	7572	sjd	пе̄ййв			Kildin Saami	0	0
7573	7573	7573	sjd	пе̄йхьтэ			Kildin Saami	0	0
7574	7574	7574	sjd	пе̄лль			Kildin Saami	0	0
7575	7575	7575	sjd	пе̄ррэ			Kildin Saami	0	0
7576	7576	7576	sjd	по̄а̄ххк			Kildin Saami	0	0
7577	7577	7577	sjd	по̄а̄ччке			Kildin Saami	0	0
7578	7578	7578	sjd	по̄а̄шшэ			Kildin Saami	0	0
7579	7579	7579	sjd	по̄ррмушш			Kildin Saami	0	0
7580	7580	7580	sjd	пуййт			Kildin Saami	0	0
7581	7581	7581	sjd	пӯлле			Kildin Saami	0	0
7582	7582	7582	sjd	пушшьтэ			Kildin Saami	0	0
7583	7583	7583	sjd	пуэдтӭ			Kildin Saami	0	0
7584	7584	7584	sjd	пуэллхэ			Kildin Saami	0	0
7585	7585	7585	sjd	пыййе			Kildin Saami	0	0
7586	7586	7586	sjd	пынне			Kildin Saami	0	0
7587	7587	7587	sjd	пэ̄ййнэ			Kildin Saami	0	0
7588	7588	7588	sjd	пэллэ			Kildin Saami	0	0
7589	7589	7589	sjd	пэ̄ҏҏт			Kildin Saami	0	0
7590	7590	7590	sjd	пэ̄ссэ			Kildin Saami	0	0
7591	7591	7591	sjd	ражесь			Kildin Saami	0	0
7592	7592	7592	sjd	раннҍт			Kildin Saami	0	0
7593	7593	7593	sjd	рашшь			Kildin Saami	0	0
7594	7594	7594	sjd	ре̄ввьн			Kildin Saami	0	0
7595	7595	7595	sjd	рисовайе			Kildin Saami	0	0
7596	7596	7596	sjd	риссъе			Kildin Saami	0	0
7597	7597	7597	sjd	роавас			Kildin Saami	0	0
7598	7598	7598	sjd	роаӈӈьк			Kildin Saami	0	0
7599	7599	7599	sjd	ро̄а̄ппчье			Kildin Saami	0	0
7600	7600	7600	sjd	рӯммт			Kildin Saami	0	0
7601	7601	7601	sjd	рыннт			Kildin Saami	0	0
7602	7602	7602	sjd	сайй			Kildin Saami	0	0
7603	7603	7603	sjd	са̄ккьс			Kildin Saami	0	0
7604	7604	7604	sjd	се̄ӈькесь			Kildin Saami	0	0
7605	7605	7605	sjd	со̄а̄гк			Kildin Saami	0	0
7606	7606	7606	sjd	со̄а̄гкэ			Kildin Saami	0	0
7607	7607	7607	sjd	сойхьтэ			Kildin Saami	0	0
7608	7608	7608	sjd	суаӈӈэ			Kildin Saami	0	0
7609	7609	7609	sjd	сӯнн			Kildin Saami	0	0
7610	7610	7610	sjd	суннтэ			Kildin Saami	0	0
7611	7611	7611	sjd	суэйй			Kildin Saami	0	0
7612	7612	7612	sjd	суэммьп			Kildin Saami	0	0
7613	7613	7613	sjd	та̄гкэ			Kildin Saami	0	0
7614	7614	7614	sjd	тӣдтӭ			Kildin Saami	0	0
7615	7615	7615	sjd	то̄лл			Kildin Saami	0	0
7616	7616	7616	sjd	то̄ӆӆк			Kildin Saami	0	0
7617	7617	7617	sjd	то̄ммтэ			Kildin Saami	0	0
7618	7618	7618	sjd	туввмушш			Kildin Saami	0	0
7619	7619	7619	sjd	туввэ			Kildin Saami	0	0
7620	7620	7620	sjd	тӯййше			Kildin Saami	0	0
7621	7621	7621	sjd	туххк			Kildin Saami	0	0
7622	7622	7622	sjd	туэрркэ			Kildin Saami	0	0
7623	7623	7623	sjd	тэста			Kildin Saami	0	0
7624	7624	7624	sjd	тэ̄ффкэ			Kildin Saami	0	0
7625	7625	7625	sjd	уггл			Kildin Saami	0	0
7626	7626	7626	sjd	уййнэ			Kildin Saami	0	0
7627	7627	7627	sjd	уккс			Kildin Saami	0	0
7628	7628	7628	sjd	це̄кесь			Kildin Saami	0	0
7629	7629	7629	sjd	це̄ӆӆьке			Kildin Saami	0	0
7630	7630	7630	sjd	ча̄лльм			Kildin Saami	0	0
7631	7631	7631	sjd	чисстэ			Kildin Saami	0	0
7632	7632	7632	sjd	чо̄ввьй			Kildin Saami	0	0
7633	7633	7633	sjd	чӯллмдэ			Kildin Saami	0	0
7634	7634	7634	sjd	чуэкас			Kildin Saami	0	0
7635	7635	7635	sjd	ше̄шшь			Kildin Saami	0	0
7636	7636	7636	sjd	шо̄а̄бпшэ			Kildin Saami	0	0
7637	7637	7637	sjd	шэ̄ннтэ			Kildin Saami	0	0
7638	7638	7638	sjd	ыдтӭ			Kildin Saami	0	0
7639	7639	7639	sjd	ышштэ			Kildin Saami	0	0
7640	7640	7640	sjd	юрт			Kildin Saami	0	0
7641	7641	7641	slk	báť sa			Slovak	0	0
7642	7642	7642	slk	bežať		běžati	Slovak	Proto-Slavic	0
7643	7643	7643	slk	brada		borda	Slovak	Proto-Slavic	0
7644	7644	7644	slk	chuť			Slovak	0	0
7645	7645	7645	slk	dať		dati	Slovak	Proto-Slavic	0
7646	7646	7646	slk	dolu			Slovak	0	0
7647	7647	7647	slk	doska			Slovak	0	0
7648	7648	7648	slk	druhý		drugŭ	Slovak	Proto-Slavic	0
7649	7649	7649	slk	hora		gora	Slovak	Proto-Slavic	0
7650	7650	7650	slk	hore			Slovak	0	0
7651	7651	7651	slk	hučať			Slovak	0	0
7652	7652	7652	slk	ísť		jĭti	Slovak	Proto-Slavic	0
7653	7653	7653	slk	jazyk		ęzykŭ	Slovak	Proto-Slavic	0
7654	7654	7654	slk	jedlo			Slovak	0	0
7655	7655	7655	slk	kolísať			Slovak	0	0
7656	7656	7656	slk	koniec		konĭcĭ	Slovak	Proto-Slavic	0
7657	7657	7657	slk	koža		koža	Slovak	Proto-Slavic	0
7658	7658	7658	slk	kraj		krajĭ	Slovak	Proto-Slavic	0
7659	7659	7659	slk	krajina		krajina	Slovak	Proto-Slavic	0
7660	7660	7660	slk	liezť			Slovak	0	0
7661	7661	7661	slk	list		listŭ	Slovak	Proto-Slavic	0
7662	7662	7662	slk	mať		jĭmati	Slovak	Proto-Slavic	0
7663	7663	7663	slk	mesiac		měsęcĭ	Slovak	Proto-Slavic	0
7664	7664	7664	slk	miesto		město	Slovak	Proto-Slavic	0
7665	7665	7665	slk	množstvo			Slovak	0	0
7666	7666	7666	slk	moc			Slovak	0	0
7667	7667	7667	slk	muž		mǫžĭ	Slovak	Proto-Slavic	0
7668	7668	7668	slk	napred			Slovak	0	0
7669	7669	7669	slk	necht		nogŭtĭ	Slovak	Proto-Slavic	0
7670	7670	7670	slk	niekedy			Slovak	0	0
7671	7671	7671	slk	noha		noga	Slovak	Proto-Slavic	0
7672	7672	7672	slk	obchod			Slovak	0	0
7673	7673	7673	slk	obrátiť			Slovak	0	0
7674	7674	7674	slk	ohnúť			Slovak	0	0
7675	7675	7675	slk	palica			Slovak	0	0
7676	7676	7676	slk	piecť			Slovak	0	"From Proto-Slavic *peťi.
"
7677	7677	7677	slk	počítať			Slovak	0	"From po- +‎ čítať.
"
7678	7678	7678	slk	počúvať			Slovak	0	0
7679	7679	7679	slk	potom			Slovak	0	0
7680	7680	7680	slk	pravý		pravŭ	Slovak	Proto-Slavic	0
7681	7681	7681	slk	pripraviť			Slovak	0	0
7682	7682	7682	slk	prísť		prijĭti	Slovak	Proto-Slavic	0
7683	7683	7683	slk	priviazať			Slovak	0	0
7684	7684	7684	slk	reč		rěčĭ	Slovak	Proto-Slavic	0
7685	7685	7685	slk	robiť		orbiti	Slovak	Proto-Slavic	0
7686	7686	7686	slk	roh		rogŭ	Slovak	Proto-Slavic	0
7687	7687	7687	slk	rozprávať			Slovak	0	0
7688	7688	7688	slk	silný			Slovak	0	0
7689	7689	7689	slk	skryť			Slovak	0	0
7690	7690	7690	slk	spojiť			Slovak	0	0
7691	7691	7691	slk	starý		starŭ	Slovak	Proto-Slavic	0
7692	7692	7692	slk	stať sa			Slovak	0	0
7693	7693	7693	slk	tam		tamo	Slovak	Proto-Slavic	0
7694	7694	7694	slk	taviť sa			Slovak	0	0
7695	7695	7695	slk	to			Slovak	0	"From Proto-Slavic *to.
"
7696	7696	7696	slk	triasť			Slovak	0	0
7697	7697	7697	slk	udrieť			Slovak	0	0
7698	7698	7698	slk	vec		věťĭ / *veťĭ	Slovak	Proto-Slavic	0
7699	7699	7699	slk	viesť		vesti	Slovak	Proto-Slavic	0
7700	7700	7700	slk	vlna		vĭlna	Slovak	Proto-Slavic	0
7701	7701	7701	slk	vrece			Slovak	0	0
7702	7702	7702	slk	vzdialenosť			Slovak	0	0
7703	7703	7703	slk	zametať			Slovak	0	0
7704	7704	7704	slk	zapadnúť			Slovak	0	0
7705	7705	7705	slk	zapáliť			Slovak	0	0
7706	7706	7706	slk	zdvihnúť			Slovak	0	0
7707	7707	7707	slk	zem		zemľa	Slovak	Proto-Slavic	0
7708	7708	7708	slk	žena		žena	Slovak	Proto-Slavic	0
7709	7709	7709	slk	zima		zima	Slovak	Proto-Slavic	0
7710	7710	7710	slk	zlý		zŭlŭ	Slovak	Proto-Slavic	0
7711	7711	7711	slk	zvoniť			Slovak	0	0
7712	7712	7712	slk	zvuk		zvǫkŭ	Slovak	Proto-Slavic	0
7713	7713	7713	slv	báti se			Slovenian	0	0
7714	7714	7714	slv	bráda			Slovenian	0	0
7715	7715	7715	slv	brég			Slovenian	0	0
7716	7716	7716	slv	dêbel			Slovenian	0	0
7717	7717	7717	slv	délati			Slovenian	0	0
7718	7718	7718	slv	dežêla			Slovenian	0	0
7719	7719	7719	slv	drúgi			Slovenian	0	0
7720	7720	7720	slv	glás			Slovenian	0	0
7721	7721	7721	slv	hláden			Slovenian	0	0
7722	7722	7722	slv	jáma			Slovenian	0	0
7723	7723	7723	slv	jêzik			Slovenian	0	0
7724	7724	7724	slv	kolébati			Slovenian	0	0
7725	7725	7725	slv	kônec			Slovenian	0	0
7726	7726	7726	slv	kràj			Slovenian	0	0
7727	7727	7727	slv	lép			Slovenian	0	0
7728	7728	7728	slv	lés			Slovenian	0	0
7729	7729	7729	slv	lopáta			Slovenian	0	0
7730	7730	7730	slv	mésec			Slovenian	0	0
7731	7731	7731	slv	mésto			Slovenian	0	0
7732	7732	7732	slv	móž			Slovenian	0	0
7733	7733	7733	slv	nôga			Slovenian	0	0
7734	7734	7734	slv	obrníti			Slovenian	0	0
7735	7735	7735	slv	pálica			Slovenian	0	0
7736	7736	7736	slv	péšati			Slovenian	0	0
7737	7737	7737	slv	pokríti			Slovenian	0	0
7738	7738	7738	slv	poskúšati			Slovenian	0	0
7739	7739	7739	slv	pripráviti			Slovenian	0	0
7740	7740	7740	slv	pŕst			Slovenian	0	0
7741	7741	7741	slv	rôka			Slovenian	0	0
7742	7742	7742	slv	séči			Slovenian	0	0
7743	7743	7743	slv	sijáti			Slovenian	0	0
7744	7744	7744	slv	skríti			Slovenian	0	0
7745	7745	7745	slv	stàr			Slovenian	0	0
7746	7746	7746	slv	tó			Slovenian	0	0
7747	7747	7747	slv	véja			Slovenian	0	0
7748	7748	7748	slv	vŕsta			Slovenian	0	0
7749	7749	7749	slv	zapustíti			Slovenian	0	0
7750	7750	7750	slv	zavíjati			Slovenian	0	0
7751	7751	7751	slv	zažgáti			Slovenian	0	0
7752	7752	7752	sma	åadtjodh			South Saami	0	0
7753	7753	7753	sma	aajroe			South Saami	0	0
7754	7754	7754	sma	aalmoge			South Saami	0	0
7755	7755	7755	sma	aate			South Saami	0	0
7756	7756	7756	sma	åeksie			South Saami	0	0
7757	7757	7757	sma	aelkedh			South Saami	0	0
7758	7758	7758	sma	åesie			South Saami	0	0
7759	7759	7759	sma	ålma			South Saami	0	0
7760	7760	7760	sma	årrodh			South Saami	0	0
7761	7761	7761	sma	baahke			South Saami	0	0
7762	7762	7762	sma	baakoe			South Saami	0	0
7763	7763	7763	sma	baante			South Saami	0	0
7764	7764	7764	sma	baernie			South Saami	0	0
7765	7765	7765	sma	båetedh			South Saami	0	0
7766	7766	7766	sma	baetjkies			South Saami	0	0
7767	7767	7767	sma	beapmoe			South Saami	0	0
7768	7768	7768	sma	beenghkedh			South Saami	0	0
7769	7769	7769	sma	bïejedh			South Saami	0	0
7770	7770	7770	sma	biejjie			South Saami	0	0
7771	7771	7771	sma	biesie			South Saami	0	0
7772	7772	7772	sma	bïlledh			South Saami	0	0
7773	7773	7773	sma	bivtedh			South Saami	0	0
7774	7774	7774	sma	brorredh			South Saami	0	0
7775	7775	7775	sma	dåehkie			South Saami	0	0
7776	7776	7776	sma	daevere			South Saami	0	0
7777	7777	7777	sma	dålle			South Saami	0	0
7778	7778	7778	sma	damtedh			South Saami	0	0
7779	7779	7779	sma	deava			South Saami	0	0
7780	7780	7780	sma	dievhtedh			South Saami	0	0
7781	7781	7781	sma	elmie			South Saami	0	0
7782	7782	7782	sma	faamoe			South Saami	0	0
7783	7783	7783	sma	firredh			South Saami	0	0
7784	7784	7784	sma	gåajvoe			South Saami	0	0
7785	7785	7785	sma	gadtse			South Saami	0	0
7786	7786	7786	sma	gaedtie			South Saami	0	0
7787	7787	7787	sma	gaejpie			South Saami	0	0
7788	7788	7788	sma	gåhkaldahke			South Saami	0	0
7789	7789	7789	sma	gåhkoe			South Saami	0	0
7790	7790	7790	sma	gåhtjodh			South Saami	0	0
7791	7791	7791	sma	galkedh			South Saami	0	0
7792	7792	7792	sma	gaptjedh			South Saami	0	0
7793	7793	7793	sma	gårredidh			South Saami	0	0
